ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-7296840,Source1,2,2019-12-03T14:36:07.000+08:00,2019-12-03T15:04:45.000+08:00,32.56053,-85.5024,32.5576,-85.50958,0.465,At US-29/Exit 51 - Accident. Lane blocked.,I-85 S,Auburn,Lee,AL,36830,US,US/Central,KAUO,2019-12-03T14:56:00.000+08:00,49.0,45.0,52.0,29.08,10.0,NW,9.0,0.0,Fair,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-1749812,Source3,3,2019-10-11T19:31:27.000+08:00,2019-10-11T20:01:19.000+08:00,33.689262,-117.919304,,,0.0,Lane blocked due to accident on I-405 Northbound at Exits 11A 11B CA-73.,I-405 N,Costa Mesa,Orange,CA,92626,US,US/Pacific,KSNA,2019-10-11T19:53:00.000+08:00,75.0,75.0,27.0,29.8,10.0,CALM,0.0,0.0,Partly Cloudy,false,false,false,false,false,false,false,false,false,false,false,false,false,Night,Night,Night,Day
A-6630625,Source1,2,2020-12-27T17:20:00.000+08:00,2020-12-27T21:05:30.000+08:00,41.649401,-93.626546,41.652757,-93.570071,2.925,Slow traffic on I-35 N - I-80 E from IA-401/Merle Hay Rd/Exit 131 (I-80/I-35) to I-35/I-235 (I-80/I-35) due to accident.,I-35 N,Des Moines,Polk,IA,50313,US,US/Central,KIKV,2020-12-27T17:15:00.000+08:00,30.0,20.0,86.0,28.93,10.0,NW,13.0,0.0,Cloudy,false,false,false,false,false,false,false,false,false,false,false,false,false,Night,Day,Day,Day
A-1481707,Source2,3,2020-06-19T18:53:29.000+08:00,2020-06-19T19:38:09.000+08:00,35.752441,-78.592606,,,0.0,Right lane blocked due to accident on I-40 Eastbound at Exit 301 I-440 Cliff Benson Beltline Exit 16.,I-440 W,Raleigh,Wake,NC,27610,US,US/Eastern,KRDU,2020-06-19T18:51:00.000+08:00,70.0,70.0,93.0,29.64,10.0,SSE,13.0,0.27,Thunder,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-7700713,Source1,3,2017-08-25T15:46:26.000+08:00,2017-08-25T21:46:26.000+08:00,38.651957,-90.554508,38.65407,-90.56091,0.375,Between Olive Blvd/Exit 19 and Chesterfield Pky/Exit 19 - Accident. Left lane blocked.,US-61 N,Chesterfield,St. Louis County,MO,63017,US,US/Central,KSUS,2017-08-25T15:54:00.000+08:00,81.0,,47.0,30.12,10.0,ENE,8.1,,Clear,false,false,false,false,true,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-4072724,Source1,2,2022-01-11T22:38:31.000+08:00,2022-01-12T00:02:50.000+08:00,32.332438,-95.261074,32.332466,-95.25951,0.091,Incident on E 5TH ST near OLD OMEN RD Drive with caution.,E 5th St,Tyler,Smith,TX,75701-5026,US,US/Central,KTYR,2022-01-11T22:53:00.000+08:00,48.0,46.0,50.0,29.82,10.0,W,5.0,0.0,Fair,false,false,false,false,false,false,false,false,false,false,false,true,false,Night,Night,Night,Night
A-228513,Source2,2,2016-06-17T13:34:00.000+08:00,2016-06-17T14:49:00.000+08:00,39.747753,-84.20558199999998,,,0.0,Accident on US-35 Eastbound at I-75.,I-75 S,Dayton,Montgomery,OH,45417,US,US/Eastern,KDAY,2016-06-17T13:56:00.000+08:00,82.0,,51.0,29.99,10.0,East,16.1,,Partly Cloudy,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-5889879,Source1,2,2021-05-23T18:32:00.000+08:00,2021-05-23T20:33:35.000+08:00,41.510379,-123.983078,41.511469,-123.985856,0.162,Incident on BLAKE RD near GLEN Drive with caution.,Blake Rd,Klamath,Del Norte,CA,95548-9330,US,US/Pacific,KCEC,2021-05-23T18:34:00.000+08:00,52.0,52.0,89.0,30.16,0.5,N,7.0,0.0,Fog,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-1021888,Source2,2,2021-06-01T10:34:38.000+08:00,2021-06-01T11:50:36.000+08:00,42.10289,-71.224121,,,0.0,Accident on Old Post Rd at Lynncrest Rd.,Old Post Rd,Sharon,Norfolk,MA,02067-2820,US,US/Eastern,KOWD,2021-06-01T10:53:00.000+08:00,70.0,70.0,53.0,30.17,10.0,SW,5.0,0.0,Fair,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-3564381,Source1,2,2017-01-31T17:48:28.000+08:00,2017-01-31T23:48:28.000+08:00,36.17694,-115.1518,36.16919,-115.15877,0.662,At I-515/US-95/Exit 42 - Accident.,I-15 S,Las Vegas,Clark,NV,89106,US,US/Pacific,KVGT,2017-01-31T17:53:00.000+08:00,57.9,,35.0,30.15,10.0,East,4.6,,Clear,false,false,false,false,false,false,false,false,false,false,false,true,false,Night,Night,Day,Day
A-2760037,Source2,3,2018-06-13T18:06:52.000+08:00,2018-06-13T18:36:43.000+08:00,37.9716,-122.319878,,,0.0,Lane blocked due to accident on I-80 Eastbound at Exit 19A El Portal Dr.,I-80 E,San Pablo,Contra Costa,CA,94806,US,US/Pacific,KCCR,2018-06-13T17:53:00.000+08:00,90.0,,24.0,29.69,10.0,West,15.0,,Clear,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-5411656,Source1,4,2022-07-08T22:36:00.000+08:00,2022-07-09T17:45:00.000+08:00,48.029773,-122.085942,48.029364,-122.091282,0.248,On SR 92 eastbound &amp; westbound at Callow Rd (MP 1) there is a collision blocking all lanes. Lake Stevens Police have arrived on the scene.,State Route 92,Lake Stevens,Snohomish,WA,98258-9145,US,US/Pacific,KAWO,2022-07-08T22:56:00.000+08:00,59.0,59.0,78.0,30.01,10.0,NNW,6.0,0.0,Fair,false,false,false,false,false,false,false,false,false,false,false,false,false,Night,Night,Day,Night
A-882813,Source2,2,2021-09-27T08:36:36.000+08:00,2021-09-27T09:05:59.000+08:00,28.200914,-80.671982,,,0.0,Accident on CR-509 Wickham Rd at FL-404 Pineda Cswy.,Pineda Cswy,Melbourne,Brevard,FL,32940,US,US/Eastern,KCOF,2021-09-27T08:56:00.000+08:00,81.0,81.0,60.0,30.08,10.0,NE,8.0,0.0,Fair,false,false,true,false,false,false,false,false,false,false,false,true,false,Day,Day,Day,Day
A-5328169,Source1,2,2022-12-22T07:03:00.000+08:00,2022-12-22T10:22:00.000+08:00,35.359098,-80.723169,35.339243,-80.74158800000002,1.72,Slow traffic on I-85 S from Speedway Blvd/Exit 49 (I-85) to W Mallard Creek Church Rd/Exit 46 (I-85) due to accident.,I-85 S,Charlotte,Mecklenburg,NC,28262,US,US/Eastern,KJQF,2022-12-22T06:55:00.000+08:00,37.0,30.0,93.0,29.34,4.0,N,12.0,0.18,Light Snow,false,false,false,false,false,false,false,false,false,false,false,false,false,Night,Day,Day,Day
A-1196583,Source2,2,2021-01-12T14:50:38.000+08:00,2021-01-12T16:20:10.000+08:00,40.755089,-73.961937,,,0.0,Two lanes blocked due to accident on Fdr Dr Southbound at Exit 11 53rd St.,FDR Dr N,New York,New York,NY,10022,US,US/Eastern,KNYC,2021-01-12T14:51:00.000+08:00,43.0,43.0,43.0,29.97,10.0,VAR,3.0,0.0,Fair,true,false,false,false,true,true,false,false,false,false,false,false,false,Day,Day,Day,Day
A-5978792,Source1,2,2021-09-26T21:46:00.000+08:00,2021-09-26T23:05:26.000+08:00,39.753941,-84.149297,39.752631,-84.15095600000002,0.126,Incident on LIVINGSTON AVE near OAKLAWN AVE Drive with caution.,Livingston Ave,Dayton,Montgomery,OH,45410,US,US/Eastern,KFFO,2021-09-26T21:56:00.000+08:00,59.0,59.0,60.0,29.14,10.0,S,9.0,0.0,Fair,false,false,false,false,false,false,false,false,false,false,false,false,false,Night,Night,Night,Night
A-795938,Source2,2,2021-12-02T12:37:31.000+08:00,2021-12-02T13:06:13.000+08:00,45.093922,-93.40226700000001,,,0.0,Accident on US-169 Southbound at CR-130 Brooklyn Blvd.,US-169 S,Osseo,Hennepin,MN,55369,US,US/Central,KMIC,2021-12-02T12:53:00.000+08:00,46.0,41.0,47.0,29.0,10.0,WNW,9.0,0.0,Fair,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-6985342,Source1,1,2020-05-27T12:57:05.000+08:00,2020-05-27T13:32:03.000+08:00,36.95988,-120.06328,36.95988,-120.06328,0.0,At CA-145/Madera Ave - Accident. Hard shoulder blocked.,CA-99 S,Madera,Madera,CA,93637,US,US/Pacific,KMAE,2020-05-27T12:53:00.000+08:00,97.0,97.0,31.0,29.58,10.0,WNW,6.0,0.0,Fair,false,false,false,false,true,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-3133473,Source2,3,2017-12-16T12:59:30.000+08:00,2017-12-16T13:43:31.000+08:00,40.421089,-80.04634899999998,,,0.0,Queueing traffic due to multi-vehicle accident on I-376 Eastbound before Exit 67 PA-121 Greentree Rd.,Greentree Rd,Pittsburgh,Allegheny,PA,15220,US,US/Eastern,KAGC,2017-12-16T12:53:00.000+08:00,35.1,26.9,64.0,30.07,8.0,SW,11.5,0.0,Light Snow,false,false,false,false,false,false,false,false,false,false,false,true,false,Day,Day,Day,Day
A-3321428,Source2,2,2017-09-20T13:57:00.000+08:00,2017-09-20T14:41:41.000+08:00,32.796188,-96.811821,,,0.0,Accident on Dallas North Tollway Southbound at TX-354 Harry Hines Blvd.,Harry Hines Blvd,Dallas,Dallas,TX,75201-1071,US,US/Central,KDAL,2017-09-20T13:53:00.000+08:00,93.9,,47.0,29.83,10.0,South,17.3,,Partly Cloudy,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-4750527,Source1,2,2023-01-04T10:32:41.000+08:00,2023-01-04T11:52:57.000+08:00,33.039098,-80.143755,33.039227000000004,-80.14317,0.035,Incident on MAIN ST near SIGMA DR Drive with caution.,N Main St,Summerville,Berkeley,SC,29486,US,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-3573800,Source1,2,2017-02-23T12:20:11.000+08:00,2017-02-23T18:20:11.000+08:00,27.962444,-82.43553,27.961685,-82.43552,0.052000000000000005,At Palm Ave - Accident.,E Palm Ave,Tampa,Hillsborough,FL,33605,US,US/Eastern,KTPF,2017-02-23T12:15:00.000+08:00,73.4,,83.0,29.66,10.0,NNE,6.9,,Overcast,false,false,false,false,false,false,false,false,false,false,false,true,false,Day,Day,Day,Day
A-4686238,Source1,2,2022-07-26T19:16:00.000+08:00,2022-07-26T21:41:42.000+08:00,33.590905,-117.236783,33.591516,-117.236785,0.042,Accident on Inland Valley Dr from Prielipp Rd to Clinton Keith Rd.,Inland Valley Dr,Wildomar,Riverside,CA,92595,US,US/Pacific,KF70,2022-07-26T19:15:00.000+08:00,79.0,79.0,39.0,28.51,10.0,S,10.0,0.0,Fair,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-2508554,Source2,2,2018-10-09T06:17:03.000+08:00,2018-10-09T06:49:00.000+08:00,39.652977,-104.918449,,,0.0,Left lane blocked due to accident on US-285 Hampden Ave Eastbound at I-25.,US-87 S,Denver,Denver,CO,80237,US,US/Mountain,KAPA,2018-10-09T05:53:00.000+08:00,36.0,31.1,97.0,29.99,4.0,East,5.8,,Overcast,false,false,false,false,false,false,false,false,false,false,false,false,false,Night,Night,Day,Day
A-381984,Source2,2,2017-03-16T07:02:04.000+08:00,2017-03-16T07:32:04.000+08:00,38.961819,-77.153435,,,0.01,Accident on George Washington Memorial Pkwy Eastbound at Turkey Run Recreation Area.,George Washington Memorial Pkwy N,Mc Lean,Fairfax County,VA,22101,US,US/Eastern,KDCA,2017-03-16T06:52:00.000+08:00,26.1,16.8,53.0,30.16,10.0,SW,9.2,,Clear,false,false,false,false,true,false,false,false,false,false,false,false,false,Night,Day,Day,Day
A-2889188,Source2,2,2018-04-16T02:10:10.000+08:00,2018-04-16T02:54:33.000+08:00,38.27203400000001,-122.67005900000001,,,0.0,Right hand shoulder blocked and left hand shoulder blocked due to accident and fuel spillage on US-101 Southbound near Exit 476 Petaluma Blvd.,Redwood Hwy N,Petaluma,Sonoma,CA,94954,US,US/Pacific,KO69,2018-04-16T02:15:00.000+08:00,46.4,,100.0,29.96,5.0,Calm,,,Mostly Cloudy,false,false,false,false,false,false,false,false,false,false,false,false,false,Night,Night,Night,Night
A-416010,Source2,2,2017-04-03T19:03:14.000+08:00,2017-04-03T20:03:14.000+08:00,41.482552,-88.159325,,,0.01,Accident on Hollywood Rd near US-6 Channahon Rd.,Channahon Rd,Joliet,Will,IL,60436,US,US/Central,KJOT,2017-04-03T18:55:00.000+08:00,55.9,,97.0,29.32,5.0,NNW,4.6,,Overcast,false,false,false,false,false,false,false,false,false,false,false,true,false,Day,Day,Day,Day
A-4573175,Source1,4,2022-05-17T15:36:27.000+08:00,2022-05-17T16:51:28.000+08:00,38.621661,-78.80171,38.62461500000001,-78.80310300000002,0.218,On Rt. 617 in the County of Rockingham in the vicinity of Strooptown Rd; Rt. 789N/S (Rockingham County) motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.,Spar Mine Rd,Timberville,Rockingham,VA,22853-2346,US,US/Eastern,KLUA,2022-05-17T15:35:00.000+08:00,82.0,82.0,21.0,28.9,10.0,WSW,8.0,0.0,Fair,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-1797725,Source3,3,2019-11-04T17:44:41.000+08:00,2019-11-04T18:14:06.000+08:00,38.58005900000001,-121.505173,,,0.0,Accident on I-5 Northbound at Exits 518 519A 519B US-50.,CA-16 W,Sacramento,Sacramento,CA,95814,US,US/Pacific,KSAC,2019-11-04T17:53:00.000+08:00,62.0,62.0,46.0,29.93,10.0,CALM,0.0,0.0,Fair,false,false,false,false,true,false,false,false,false,false,false,false,false,Night,Night,Day,Day
A-7012644,Source1,2,2020-05-06T16:29:00.000+08:00,2020-05-06T18:03:33.000+08:00,45.03564,-92.86292,45.03564,-92.86292,0.0,At MN-5/CR-5 - Accident.,Manning Ave N,Stillwater,Washington,MN,55082,US,US/Central,K21D,2020-05-06T16:35:00.000+08:00,66.0,66.0,26.0,29.08,10.0,WNW,10.0,0.0,Partly Cloudy,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-2596866,Source2,3,2018-09-20T16:58:36.000+08:00,2018-09-20T17:28:08.000+08:00,30.559628000000004,-88.20264399999998,,,3.910000085830689,Accident on I-10 Westbound between Exits 15A 15B US-90 Government Blvd and Exit 13 County Hwy-30 Theodore Dawes Rd.,Theodore Dawes Rd,Theodore,Mobile,AL,36582,US,US/Central,KBFM,2018-09-20T16:53:00.000+08:00,89.1,,65.0,30.01,10.0,East,9.2,,Clear,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-4777936,Source1,2,2022-08-22T11:15:30.000+08:00,2022-08-22T12:33:56.000+08:00,25.626456,-80.414404,25.627069,-80.41441800000003,0.042,Incident on SW 137TH AVE near HOUSE 15111 Drive with caution.,SW 137th Ave,Miami,Miami-Dade,FL,33186,US,US/Eastern,KTMB,2022-08-22T10:53:00.000+08:00,89.0,89.0,65.0,30.01,10.0,ESE,8.0,0.0,Fair,false,false,true,false,false,false,false,false,false,false,false,true,false,Day,Day,Day,Day
A-4946361,Source1,2,2023-01-29T13:36:00.000+08:00,2023-01-29T14:51:39.000+08:00,30.491344,-84.126458,30.491488,-84.125504,0.058,Incident on US-90 near CHAIRES CROSS RD Drive with caution.,Mahan Dr,Tallahassee,Leon,FL,32309-9691,US,US/Eastern,KTLH,2023-01-29T13:53:00.000+08:00,70.0,70.0,76.0,30.07,10.0,S,10.0,0.0,Cloudy,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-1520959,Source2,2,2020-03-10T21:46:55.000+08:00,2020-03-10T22:54:24.000+08:00,40.697662,-73.86979699999998,,,0.0,Left lane blocked due to accident on Jackie Robinson Pkwy Eastbound at Exit 4 Forest Pkwy.,Jackie Robinson Pkwy N,Ridgewood,Queens,NY,11385,US,US/Eastern,KLGA,2020-03-10T21:51:00.000+08:00,64.0,64.0,56.0,29.89,10.0,SW,8.0,0.0,Cloudy,false,false,false,false,false,false,false,false,false,true,false,false,false,Night,Night,Night,Night
A-7397724,Source1,2,2019-09-25T10:40:00.000+08:00,2019-09-25T12:51:39.000+08:00,38.258358,-121.296299,38.258358,-121.296299,0.0,At Boessow Rd/C St - Accident.,CA-99 S,Galt,Sacramento,CA,95632,US,US/Pacific,KSAC,2019-09-25T10:53:00.000+08:00,85.0,85.0,36.0,29.79,10.0,VAR,3.0,0.0,Fair,false,false,false,false,true,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-3077573,Source2,3,2018-01-21T16:05:05.000+08:00,2018-01-21T16:34:39.000+08:00,34.002178,-117.35149399999999,,,0.0,Right hand shoulder blocked due to accident on I-215 Southbound at Columbia Ave.,I-215 S,Riverside,Riverside,CA,92501,US,US/Pacific,KRAL,2018-01-21T15:53:00.000+08:00,61.0,,23.0,30.22,10.0,West,8.1,,Clear,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-3988291,Source1,2,2022-03-16T17:33:00.000+08:00,2022-03-16T19:38:36.000+08:00,34.07481551154101,-118.16170334759634,34.06736551154101,-118.16350334759636,0.525,Accident on Valley Blvd from San Bernardino Fwy exit [22B] to I-710 S - Long Beach Fwy S.,I-710,Alhambra,Los Angeles,CA,91803,US,US/Pacific,KCQT,2022-03-16T17:47:00.000+08:00,77.0,77.0,17.0,29.72,10.0,WNW,9.0,0.0,Fair,false,false,false,false,false,false,false,false,false,false,false,true,false,Day,Day,Day,Day
A-5235033,Source1,2,2022-07-22T13:36:55.000+08:00,2022-07-22T14:52:42.000+08:00,34.865575,-82.28965500000002,34.866554,-82.289923,0.069,Incident on BLANTON LN near COLLIER LN Drive with caution.,Carlyle Pointe Dr,Greer,Greenville,SC,29650-4162,US,US/Eastern,KGSP,2022-07-22T13:53:00.000+08:00,91.0,91.0,55.0,29.05,10.0,S,5.0,0.0,Fair,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-4641981,Source1,2,2022-02-11T04:51:00.000+08:00,2022-02-11T15:12:30.000+08:00,33.901617,-117.467405,33.894256,-117.501314,2.01,Slow traffic on Riverside Fwy W - CA-91 W from Tyler St (CA-91) to McKinley St (CA-91) due to accident.,CA-91 W,Riverside,Riverside,CA,92505,US,US/Pacific,KRAL,2022-02-11T04:53:00.000+08:00,70.0,70.0,19.0,29.14,10.0,NE,6.0,0.0,Fair,false,false,false,false,false,false,false,false,false,false,false,false,false,Night,Night,Night,Night
A-186297,Source2,2,2016-11-28T05:11:10.000+08:00,2016-11-28T05:55:46.000+08:00,42.267105,-83.225868,,,0.0,Shoulder blocked on exit ramp due to accident on M-39 Southbound at I-94.,I-94 W,Allen Park,Wayne,MI,48101,US,US/Eastern,KDTW,2016-11-28T04:53:00.000+08:00,39.9,35.1,73.0,29.9,8.0,SE,6.9,,Overcast,false,false,false,false,false,false,false,false,false,false,false,false,false,Night,Night,Night,Night
A-3974655,Source1,2,2023-01-04T17:36:36.000+08:00,2023-01-04T18:54:36.000+08:00,37.359711,-79.97046800000003,37.360771,-79.965012,0.308,Incident on I-81 NB near MM 146 Drive with caution.,I-81 N,Roanoke,Roanoke County,VA,24019,US,US/Eastern,KROA,2023-01-04T17:54:00.000+08:00,64.0,64.0,70.0,28.59,10.0,SSW,5.0,0.0,Partly Cloudy,false,false,false,false,false,false,false,false,false,false,false,false,false,Night,Day,Day,Day
A-5291005,Source1,2,2022-05-20T12:45:00.000+08:00,2022-05-20T14:46:59.000+08:00,34.070427,-117.397798,34.071203000000004,-117.396157,0.108,Slow traffic from Magnolia St to Bloomington Ave due to accident.,Valley Blvd,Bloomington,San Bernardino,CA,92316-1831,US,US/Pacific,KRAL,2022-05-20T12:44:00.000+08:00,65.0,65.0,65.0,28.94,10.0,W,7.0,0.0,Cloudy,false,false,true,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-7740764,Source1,3,2019-06-20T02:15:54.000+08:00,2019-06-20T02:44:53.000+08:00,28.08424,-82.45470999999998,28.0917,-82.45451,0.516,At Bearss Ave/Exit 53 - Accident.,I-275 N,Tampa,Hillsborough,FL,33613,US,US/Eastern,KVDF,2019-06-20T02:15:00.000+08:00,77.0,77.0,89.0,29.96,10.0,S,5.0,0.0,Fair,false,false,false,false,true,false,false,false,false,false,false,false,false,Night,Night,Night,Night
A-2096728,Source2,3,2019-05-11T12:58:24.000+08:00,2019-05-11T17:55:48.000+08:00,38.810139,-90.874176,,,0.0,Right lane blocked due to accident on I-70 Eastbound at Exit 208 Wentzville Pkwy.,I-70 W,Wentzville,St. Charles,MO,63385,US,US/Central,KSUS,2019-05-11T12:54:00.000+08:00,50.0,50.0,89.0,29.48,5.0,NE,9.0,0.1,Light Rain,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-5847280,Source1,2,2021-12-16T13:53:00.000+08:00,2021-12-16T14:31:00.000+08:00,44.05998,-121.297219,44.059938,-121.302513,0.263,Slow traffic on US-20 W - US-20 E from NE 8th St (US-20) to US-97/NE 3rd St/NE Greenwood Ave (US-20) due to accident.,NE 6th St,Bend,Deschutes,OR,97701,US,US/Pacific,KBDN,2021-12-16T13:55:00.000+08:00,41.0,41.0,61.0,26.38,10.0,CALM,0.0,0.0,Mostly Cloudy,false,false,true,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-7304989,Source1,2,2019-12-08T09:09:00.000+08:00,2019-12-08T10:06:59.000+08:00,33.917098,-118.104811,33.917098,-118.104811,0.0,At I-105/Imperial Hwy - Accident.,I-605 S,Norwalk,Los Angeles,CA,90650,US,US/Pacific,KFUL,2019-12-08T08:53:00.000+08:00,62.0,62.0,86.0,29.98,5.0,CALM,0.0,0.0,Cloudy,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-3920950,Source1,2,2022-05-03T06:47:30.000+08:00,2022-05-03T07:08:00.000+08:00,32.686049,-117.125973,32.686639,-117.12533,0.055,Accident from Surface Navy Blvd to CA-15 N.,S 32nd St,San Diego,San Diego,CA,92136,US,US/Pacific,KNZY,2022-05-03T06:52:00.000+08:00,60.0,60.0,75.0,29.9,10.0,SSW,9.0,0.0,Mostly Cloudy,true,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-3726598,Source1,2,2022-05-16T18:49:27.000+08:00,2022-05-16T20:08:53.000+08:00,34.167867,-81.33995999999998,34.168166,-81.338172,0.104,Incident on COLUMBIA AVE near COLUMBIA AVE Drive with caution.,Columbia Ave,Chapin,Lexington,SC,29036,US,US/Eastern,KFDW,2022-05-16T18:55:00.000+08:00,88.0,88.0,35.0,29.14,10.0,W,12.0,0.0,Partly Cloudy,false,false,false,false,false,false,false,false,false,false,false,false,false,Day,Day,Day,Day
A-910716,Source2,2,2021-09-07T07:15:55.000+08:00,2021-09-07T08:00:06.000+08:00,34.065182,-118.28706399999999,,,0.0,Restrictions due to accident on Virgil Ave near 5th St.,S Virgil Ave,Los Angeles,Los Angeles,CA,90020-1404,US,US/Pacific,KCQT,2021-09-07T06:52:00.000+08:00,68.0,68.0,84.0,29.77,7.0,CALM,0.0,0.0,Fair,false,false,true,false,false,false,false,false,false,true,false,false,false,Day,Day,Day,Day
A-2864101,Source2,2,2018-04-04T10:26:59.000+08:00,2018-04-04T10:56:33.000+08:00,35.855553,-78.701698,,,0.0,Accident on US-70 Glenwood Ave at Oak Park Rd.,Glenwood Ave,Raleigh,Wake,NC,27612-2602,US,US/Eastern,KRDU,2018-04-04T10:51:00.000+08:00,72.0,,71.0,29.72,10.0,WSW,18.4,,Mostly Cloudy,false,false,true,false,false,false,false,false,true,false,false,false,false,Day,Day,Day,Day
